Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Barbares, Les - Alessandro Baricco.epub;Alessandro Baricco;Barbares, Les;50;PROBABLE;R3: Auteur se termine par article défini;Barbares, Les;Alessandro Baricco
Chère Mrs Bird - AJ Pearce.epub;Pearce, AJ;Chère Mrs Bird;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Chère Mrs Bird;Pearce, AJ
Zeitoun - Dave Eggers.epub;Eggers, Dave;Zeitoun;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Zeitoun;Eggers, Dave
Accident nocturne - Patrick Modiano.epub;Modiano, Patrick;Accident nocturne;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Accident nocturne;Modiano, Patrick
Grande guerre _Que sais-je_ - J.-J. Becker.htm, La - Administrateur.epub;Administrateur;J.-J. Becker.htm, La;50;PROBABLE;R3: Auteur se termine par article défini;J.-J. Becker.htm, La;Administrateur
Ni pardon ni talion - Raoul Vaneigem.epub;Vaneigem, Raoul;Ni pardon ni talion;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ni pardon ni talion;Vaneigem, Raoul
Sacrées sorcières - Roald Dahl.epub;Dahl, Roald;Sacrées sorcières;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sacrées sorcières;Dahl, Roald
Thérèse Desqueyroux - François Mauriac.epub;Mauriac, François;Thérèse Desqueyroux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Thérèse Desqueyroux;Mauriac, François
Codex Le Manuscrit Oublie - Lev Grossman.epub;Grossman, Lev;Codex Le Manuscrit Oublie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Codex Le Manuscrit Oublie;Grossman, Lev
Flora, la belle Romaine - Jacques Cellard.epub;Cellard, Jacques;Flora, la belle Romaine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Flora, la belle Romaine;Cellard, Jacques
Dans son propre rôle - Fanny Chiarello.epub;Chiarello, Fanny;Dans son propre rôle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dans son propre rôle;Chiarello, Fanny
Configuration du dernier rivage - Michel Houellebecq.epub;Houellebecq, Michel;Configuration du dernier rivage;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Configuration du dernier rivage;Houellebecq, Michel
Né au bon moment - David Lodge.epub;Lodge, David;Né au bon moment;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Né au bon moment;Lodge, David
C'était écrit - Wilkie Collins.epub;Collins, Wilkie;C'était écrit;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;C'était écrit;Collins, Wilkie
Tantes a gogos - Donald Westlake.epub;Westlake, Donald;Tantes a gogos;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tantes a gogos;Westlake, Donald
Heather, par-dessus tout - Matthew Weiner.epub;Weiner, Matthew;Heather, par-dessus tout;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Heather, par-dessus tout;Weiner, Matthew
Attends-moi au ciel - Carlos Salem.epub;Salem, Carlos;Attends-moi au ciel;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Attends-moi au ciel;Salem, Carlos
Fictions - Jorge Luis Borges.epub;Borges, Jorge Luis;Fictions;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fictions;Borges, Jorge Luis
Croc-Blanc - Jack London.epub;London, Jack;Croc-Blanc;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Croc-Blanc;London, Jack
Point de côté - Josyane Savigneau.epub;Savigneau, Josyane;Point de côté;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Point de côté;Savigneau, Josyane
Centenaire, La - Dostoïevski.epub;Dostoïevski;Centenaire, La;50;PROBABLE;R3: Auteur se termine par article défini;Centenaire, La;Dostoïevski
Ensorcelée, L' - Jules Amédée Barbey d'Aurevilly.epub;Jules Amédée Barbey d'Aurevilly;Ensorcelée, L';50;PROBABLE;R3: Auteur se termine par article défini;Ensorcelée, L';Jules Amédée Barbey d'Aurevilly
Quatre chapitres - Rabindranath Tagore.epub;Tagore, Rabindranath;Quatre chapitres;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Quatre chapitres;Tagore, Rabindranath
Nous serons des heros - Giraud Brigitte.epub;Brigitte, Giraud;Nous serons des heros;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nous serons des heros;Brigitte, Giraud
Mandragore magique, La - Gustave Le Rouge.epub;Le Rouge, Gustave;Mandragore magique, La;50;PROBABLE;R3: Auteur se termine par article défini;Mandragore magique, La;Le Rouge, Gustave
Lumière d'août - William Faulkner.epub;Faulkner, William;Lumière d'août;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lumière d'août;Faulkner, William
Rue des Syriens - Raphael Confiant.epub;Confiant, Raphael;Rue des Syriens;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rue des Syriens;Confiant, Raphael
Narcisse et Goldmund - Hermann Hesse.epub;Hesse, Hermann;Narcisse et Goldmund;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Narcisse et Goldmund;Hesse, Hermann
Passes magiques - Carlos Castaneda.epub;Castaneda, Carlos;Passes magiques;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Passes magiques;Castaneda, Carlos
Lord Jim (Collins Classics) - Joseph Conrad.epub;Conrad, Joseph;Lord Jim (Collins Classics);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lord Jim (Collins Classics);Conrad, Joseph
Mamie cherche les embrouilles - Mario Giordano.epub;Giordano, Mario;Mamie cherche les embrouilles;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mamie cherche les embrouilles;Giordano, Mario
Médecin bleu, Le - Paul Féval (père).epub;(père), Paul Féval;Médecin bleu, Le;50;PROBABLE;R3: Auteur se termine par article défini;Médecin bleu, Le;(père), Paul Féval
Transparents, Les - Ondjaki.epub;Ondjaki;Transparents, Les;50;PROBABLE;R3: Auteur se termine par article défini;Transparents, Les;Ondjaki
Grand Inquisiteur, Le - Dostoievski.epub;Dostoievski;Grand Inquisiteur, Le;50;PROBABLE;R3: Auteur se termine par article défini;Grand Inquisiteur, Le;Dostoievski
Méditations pascaliennes - Pierre Bourdieu.epub;Bourdieu, Pierre;Méditations pascaliennes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Méditations pascaliennes;Bourdieu, Pierre
Circonstances aggravantes - Sheldon Siegel.epub;Siegel, Sheldon;Circonstances aggravantes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Circonstances aggravantes;Siegel, Sheldon
Meshugah - Isaac Bashevis Singer.epub;Singer, Isaac Bashevis;Meshugah;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Meshugah;Singer, Isaac Bashevis
Naissances - Pierre Péju.epub;Péju, Pierre;Naissances;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Naissances;Péju, Pierre
Deus X - Norman Spinrad.epub;Spinrad, Norman;Deus X;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Deus X;Spinrad, Norman
Toile, La - Sandra Lucbert.epub;Sandra Lucbert;Toile, La;50;PROBABLE;R3: Auteur se termine par article défini;Toile, La;Sandra Lucbert
Rue des Remparts - Micheline Lachance.epub;Lachance, Micheline;Rue des Remparts;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rue des Remparts;Lachance, Micheline
Fée des grèves, La - Paul Féval (père).epub;(père), Paul Féval;Fée des grèves, La;50;PROBABLE;R3: Auteur se termine par article défini;Fée des grèves, La;(père), Paul Féval
plus et le moins, Le - Erri de Luca.epub;de Luca, Erri;plus et le moins, Le;50;PROBABLE;R3: Auteur se termine par article défini;plus et le moins, Le;de Luca, Erri
Xenia - Gérard Mordillat.epub;Mordillat, Gérard;Xenia;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Xenia;Mordillat, Gérard
Fille du puisatier, La - MARCEL PAGNOL.epub;PAGNOL, MARCEL;Fille du puisatier, La;50;PROBABLE;R3: Auteur se termine par article défini;Fille du puisatier, La;PAGNOL, MARCEL
Croisière sans escale - Brian Wilson Aldiss.epub;Aldiss, Brian Wilson;Croisière sans escale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Croisière sans escale;Aldiss, Brian Wilson
The Innocent - Harlan Coben.epub;Coben, Harlan;The Innocent;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;The Innocent;Coben, Harlan
Inferno (Versione italiana) - Dan Brown.epub;Brown, Dan;Inferno (Versione italiana);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Inferno (Versione italiana);Brown, Dan
Crocodiles - Philippe Djian.epub;Djian, Philippe;Crocodiles;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Crocodiles;Djian, Philippe
COLONNE INFERNALE, LA - Gaston Leroux.epub;Leroux, Gaston;COLONNE INFERNALE, LA;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;COLONNE INFERNALE, LA;Leroux, Gaston
Anguille sous roche - Ali Zamir.epub;Zamir, Ali;Anguille sous roche;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anguille sous roche;Zamir, Ali
Émile ou De l'éducation - Jean-Jacques Rousseau.epub;Rousseau, Jean-Jacques;Émile ou De l'éducation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Émile ou De l'éducation;Rousseau, Jean-Jacques
Légende - Sylvain Prudhomme.epub;Prudhomme, Sylvain;Légende;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Légende;Prudhomme, Sylvain
Zahir, Le - Coelho, Paulo.epub;Zahir, Le;Coelho, Paulo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Coelho, Paulo;Zahir, Le
Mandarins, Les - Simone de Beauvoir.epub;de Beauvoir, Simone;Mandarins, Les;50;PROBABLE;R3: Auteur se termine par article défini;Mandarins, Les;de Beauvoir, Simone
Nos richesses - Kaouther Adimi.epub;Adimi, Kaouther;Nos richesses;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nos richesses;Adimi, Kaouther
Moro-Sphinx - Julie Estève.epub;Estève, Julie;Moro-Sphinx;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Moro-Sphinx;Estève, Julie
En nos vertes années - Robert Merle.epub;Merle, Robert;En nos vertes années;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En nos vertes années;Merle, Robert
Apologie du slow - Fabio Viscogliosi.epub;Viscogliosi, Fabio;Apologie du slow;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Apologie du slow;Viscogliosi, Fabio
Justice cruelle - Barbara Parker.epub;Parker, Barbara;Justice cruelle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Justice cruelle;Parker, Barbara
Efina - Noëlle Revaz.epub;Revaz, Noëlle;Efina;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Efina;Revaz, Noëlle
Denier Du Rêve - Marguerite Yourcenar.epub;Yourcenar, Marguerite;Denier Du Rêve;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Denier Du Rêve;Yourcenar, Marguerite
Vérité - Emile Zola.epub;Zola, Emile;Vérité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vérité;Zola, Emile
Moment d'un couple - Nelly Alard.epub;Alard, Nelly;Moment d'un couple;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Moment d'un couple;Alard, Nelly
Plateforme - Michel Houellebecq.epub;Houellebecq, Michel;Plateforme;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Plateforme;Houellebecq, Michel
Tony Takitani - Haruki Murakami.epub;Murakami, Haruki;Tony Takitani;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tony Takitani;Murakami, Haruki
père Goriot, Le - Honoré de Balzac.epub;de Balzac, Honoré;père Goriot, Le;50;PROBABLE;R3: Auteur se termine par article défini;père Goriot, Le;de Balzac, Honoré
Enfance de Tioma, L' - Garine.epub;Garine;Enfance de Tioma, L';50;PROBABLE;R3: Auteur se termine par article défini;Enfance de Tioma, L';Garine
Stones, Les - Biographies.epub;Biographies;Stones, Les;50;PROBABLE;R3: Auteur se termine par article défini;Stones, Les;Biographies
Texas - James Albert Michener.epub;Michener, James Albert;Texas;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Texas;Michener, James Albert
Singe, Le - Alphonse Daudet.epub;Alphonse Daudet;Singe, Le;50;PROBABLE;R3: Auteur se termine par article défini;Singe, Le;Alphonse Daudet
Nuage d'obsidienne, Le - Eric McCormack.epub;McCormack, Eric;Nuage d'obsidienne, Le;50;PROBABLE;R3: Auteur se termine par article défini;Nuage d'obsidienne, Le;McCormack, Eric
Nicolas Flamel - Albert Poisson.epub;Poisson, Albert;Nicolas Flamel;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nicolas Flamel;Poisson, Albert
Dans les limbes - Paul Verlaine.epub;Verlaine, Paul;Dans les limbes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dans les limbes;Verlaine, Paul
Gloire de L'Empire, La - Jean d'Ormesson.epub;d'Ormesson, Jean;Gloire de L'Empire, La;50;PROBABLE;R3: Auteur se termine par article défini;Gloire de L'Empire, La;d'Ormesson, Jean
temps de Franco - Michel (del) Castillo, Le - Biographies.epub;Biographies;Michel (del) Castillo, Le;50;PROBABLE;R3: Auteur se termine par article défini;Michel (del) Castillo, Le;Biographies
Prison et liberté - Chérif Ferjani.epub;Ferjani, Chérif;Prison et liberté;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Prison et liberté;Ferjani, Chérif
éveil, L' - Papin, Line.epub;éveil, L';Papin, Line;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Papin, Line;éveil, L'
Présumée coupable - Tess Gerritsen.epub;Gerritsen, Tess;Présumée coupable;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Présumée coupable;Gerritsen, Tess
Travelingue - Marcel Aymé.epub;Aymé, Marcel;Travelingue;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Travelingue;Aymé, Marcel
En caisse - Raphaël Grillo.epub;Grillo, Raphaël;En caisse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En caisse;Grillo, Raphaël
Hizya - Maïssa Bey.epub;Bey, Maïssa;Hizya;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hizya;Bey, Maïssa
Faim - Knut Hamsun.epub;Hamsun, Knut;Faim;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Faim;Hamsun, Knut
Deux mètres dix - Jean Hatzfeld.epub;Hatzfeld, Jean;Deux mètres dix;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Deux mètres dix;Hatzfeld, Jean
Femme au miroir, La - Eric-Emmanuel Schmitt (1).epub;(1), Eric-Emmanuel Schmitt;Femme au miroir, La;50;PROBABLE;R3: Auteur se termine par article défini;Femme au miroir, La;(1), Eric-Emmanuel Schmitt
Arduino - Flossmanuals Francophone.epub;Francophone, Flossmanuals;Arduino;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Arduino;Francophone, Flossmanuals
Cent ans de solitude - Gabriel Garcia Marquez.epub;Marquez, Gabriel Garcia;Cent ans de solitude;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cent ans de solitude;Marquez, Gabriel Garcia
Manuscrit trouvé dans une bouteille - Edgar Allan Poe.epub;Poe, Edgar Allan;Manuscrit trouvé dans une bouteille;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Manuscrit trouvé dans une bouteille;Poe, Edgar Allan
Han d'Islande - Victor Hugo.epub;Hugo, Victor;Han d'Islande;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Han d'Islande;Hugo, Victor
Charlotte Löwensköld - Selma Lagerlöf.epub;Lagerlöf, Selma;Charlotte Löwensköld;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Charlotte Löwensköld;Lagerlöf, Selma
Black village - Lutz Bassmann.epub;Bassmann, Lutz;Black village;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Black village;Bassmann, Lutz
Fabrique de crimes, La - Paul Féval (père).epub;(père), Paul Féval;Fabrique de crimes, La;50;PROBABLE;R3: Auteur se termine par article défini;Fabrique de crimes, La;(père), Paul Féval
Homme-dé, L' - Luke Rhinehart.epub;Homme-dé, L';Rhinehart, Luke;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rhinehart, Luke;Homme-dé, L'
Chanson douce - Leïla Slimani.epub;Slimani, Leïla;Chanson douce;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Chanson douce;Slimani, Leïla
Femme, Une - Annie Ernaux.epub;Femme, Une;Ernaux, Annie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ernaux, Annie;Femme, Une
Évasion - Benjamin Whitmer.epub;Whitmer, Benjamin;Évasion;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Évasion;Whitmer, Benjamin
Captain Blood - Rafael Sabatini.epub;Sabatini, Rafael;Captain Blood;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Captain Blood;Sabatini, Rafael
Et tombent les filles - James Patterson.epub;Patterson, James;Et tombent les filles;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Et tombent les filles;Patterson, James
Carnet d'un inconnu (Stépantchikovo) - Fyodor Mikhailovich Dostoyevsky.epub;Dostoyevsky, Fyodor Mikhailovich;Carnet d'un inconnu (Stépantchikovo);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Carnet d'un inconnu (Stépantchikovo);Dostoyevsky, Fyodor Mikhailovich
Météorologie du PPL - M. Messud.epub;Messud, M.;Météorologie du PPL;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Météorologie du PPL;Messud, M.
Liberté grande - Julien Gracq.epub;Gracq, Julien;Liberté grande;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Liberté grande;Gracq, Julien
Sommeil - Haruki Murakami.epub;Murakami, Haruki;Sommeil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sommeil;Murakami, Haruki
Secret sauvage, Le - Stanislas de Haldat.epub;de Haldat, Stanislas;Secret sauvage, Le;50;PROBABLE;R3: Auteur se termine par article défini;Secret sauvage, Le;de Haldat, Stanislas
Lionnerie - Edgar Allan Poe.epub;Poe, Edgar Allan;Lionnerie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lionnerie;Poe, Edgar Allan
Tereza Batista - Jorge Amado.epub;Amado, Jorge;Tereza Batista;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tereza Batista;Amado, Jorge
Glow - Ned Beauman.epub;Beauman, Ned;Glow;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Glow;Beauman, Ned
Rue de la sardine - John Steinbeck.epub;Steinbeck, John;Rue de la sardine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rue de la sardine;Steinbeck, John
Lassie, chien fidèle - Eric Knight.epub;Knight, Eric;Lassie, chien fidèle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lassie, chien fidèle;Knight, Eric
A Mélie, sans mélo - Barbara Constantine.epub;Constantine, Barbara;A Mélie, sans mélo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;A Mélie, sans mélo;Constantine, Barbara
Thérapie - David Lodge.epub;Lodge, David;Thérapie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Thérapie;Lodge, David
Nous aurons été vivants - Laurence Tardieu.epub;Tardieu, Laurence;Nous aurons été vivants;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nous aurons été vivants;Tardieu, Laurence
Sin semillas - Kazushige Abe.epub;Abe, Kazushige;Sin semillas;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sin semillas;Abe, Kazushige
Hérésie - Charles Willeford.epub;Willeford, Charles;Hérésie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hérésie;Willeford, Charles
Petit éloge des fantômes - Nathacha Appanah.epub;Appanah, Nathacha;Petit éloge des fantômes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Petit éloge des fantômes;Appanah, Nathacha
Cri Si Lointain, Un - Ake Edwardson.epub;Edwardson, Ake;Cri Si Lointain, Un;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cri Si Lointain, Un;Edwardson, Ake
Oeil pour oeil - James Patterson.epub;Patterson, James;Oeil pour oeil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Oeil pour oeil;Patterson, James
Mourir Par Curiosité - Christiane Duchesne.epub;Duchesne, Christiane;Mourir Par Curiosité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mourir Par Curiosité;Duchesne, Christiane
Porte, La - SOSEKI.epub;SOSEKI;Porte, La;50;PROBABLE;R3: Auteur se termine par article défini;Porte, La;SOSEKI
Contact - Carl Sagan.epub;Sagan, Carl;Contact;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Contact;Sagan, Carl
Top Réalité - Donald Westlake.epub;Westlake, Donald;Top Réalité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Top Réalité;Westlake, Donald
Candyland - Jax Miller.epub;Miller, Jax;Candyland;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Candyland;Miller, Jax
Archipel du Chien, L’ - Philippe Claudel.epub;Claudel, Philippe;Archipel du Chien, L’;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Archipel du Chien, L’;Claudel, Philippe
Bikini - Patterson Jamnes.epub;Jamnes, Patterson;Bikini;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bikini;Jamnes, Patterson
Main froide, La - Fortuné du Boisgobey.epub;du Boisgobey, Fortuné;Main froide, La;50;PROBABLE;R3: Auteur se termine par article défini;Main froide, La;du Boisgobey, Fortuné
Bartleby Le Scribe Not - Herman Melville.epub;Melville, Herman;Bartleby Le Scribe Not;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bartleby Le Scribe Not;Melville, Herman
Malheur indifférent, Le - Handke Peter.epub;Handke Peter;Malheur indifférent, Le;50;PROBABLE;R3: Auteur se termine par article défini;Malheur indifférent, Le;Handke Peter
Dans son ombre - Gerald Seymour.epub;Seymour, Gerald;Dans son ombre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dans son ombre;Seymour, Gerald
Anielka - Bolesław Prus.epub;Prus, Bolesław;Anielka;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anielka;Prus, Bolesław
Sept Pendus, Les - Andreiev.epub;Andreiev;Sept Pendus, Les;50;PROBABLE;R3: Auteur se termine par article défini;Sept Pendus, Les;Andreiev
Reine des Épées, La - Paul Féval (père).epub;(père), Paul Féval;Reine des Épées, La;50;PROBABLE;R3: Auteur se termine par article défini;Reine des Épées, La;(père), Paul Féval
